dogBreed,dogBreedLabel,countryLabel,height,heightQualifierLabel,mass,massQualifierLabel,lifeExpectancy,lifeExpectancyQualifierLabel
http://www.wikidata.org/entity/Q39126,Сабуесо эспаньол,Испания,57,максимум,,,,
http://www.wikidata.org/entity/Q39126,Сабуесо эспаньол,Испания,48,минимум,,,,
http://www.wikidata.org/entity/Q39126,Сабуесо эспаньол,Испания,52,минимум,,,,
http://www.wikidata.org/entity/Q39122,Уиппет,Англия,47,максимум,,,,
http://www.wikidata.org/entity/Q39122,Уиппет,Англия,51,максимум,,,,
http://www.wikidata.org/entity/Q39122,Уиппет,Англия,44,минимум,,,,
http://www.wikidata.org/entity/Q39122,Уиппет,Англия,47,минимум,,,,
http://www.wikidata.org/entity/Q39073,Рафейру ду Алентежу,Португалия,70,максимум,50,максимум,,
http://www.wikidata.org/entity/Q39073,Рафейру ду Алентежу,Португалия,70,максимум,60,максимум,,
http://www.wikidata.org/entity/Q39073,Рафейру ду Алентежу,Португалия,70,максимум,35,минимум,,
http://www.wikidata.org/entity/Q39073,Рафейру ду Алентежу,Португалия,70,максимум,45,минимум,,
http://www.wikidata.org/entity/Q39073,Рафейру ду Алентежу,Португалия,74,максимум,50,максимум,,
http://www.wikidata.org/entity/Q39073,Рафейру ду Алентежу,Португалия,74,максимум,60,максимум,,
http://www.wikidata.org/entity/Q39073,Рафейру ду Алентежу,Португалия,74,максимум,35,минимум,,
http://www.wikidata.org/entity/Q39073,Рафейру ду Алентежу,Португалия,74,максимум,45,минимум,,
http://www.wikidata.org/entity/Q39073,Рафейру ду Алентежу,Португалия,64,минимум,50,максимум,,
http://www.wikidata.org/entity/Q39073,Рафейру ду Алентежу,Португалия,64,минимум,60,максимум,,
http://www.wikidata.org/entity/Q39073,Рафейру ду Алентежу,Португалия,64,минимум,35,минимум,,
http://www.wikidata.org/entity/Q39073,Рафейру ду Алентежу,Португалия,64,минимум,45,минимум,,
http://www.wikidata.org/entity/Q39073,Рафейру ду Алентежу,Португалия,66,минимум,50,максимум,,
http://www.wikidata.org/entity/Q39073,Рафейру ду Алентежу,Португалия,66,минимум,60,максимум,,
http://www.wikidata.org/entity/Q39073,Рафейру ду Алентежу,Португалия,66,минимум,35,минимум,,
http://www.wikidata.org/entity/Q39073,Рафейру ду Алентежу,Португалия,66,минимум,45,минимум,,
http://www.wikidata.org/entity/Q39068,Силихем-терьер,Уэльс,31,максимум,9,,,
http://www.wikidata.org/entity/Q39147,Сикоку,Япония,49,,,,,
http://www.wikidata.org/entity/Q39147,Сикоку,Япония,52,,,,,
http://www.wikidata.org/entity/Q39108,Салюки,Аравийский полуостров,71,максимум,,,,
http://www.wikidata.org/entity/Q39108,Салюки,Аравийский полуостров,58,минимум,,,,
http://www.wikidata.org/entity/Q39157,Шапендуа,Нидерланды,50,максимум,,,,
http://www.wikidata.org/entity/Q39157,Шапендуа,Нидерланды,47,максимум,,,,
http://www.wikidata.org/entity/Q39157,Шапендуа,Нидерланды,40,минимум,,,,
http://www.wikidata.org/entity/Q39157,Шапендуа,Нидерланды,43,минимум,,,,
http://www.wikidata.org/entity/Q39095,Westphalian Dachsbracke,Германия,38,максимум,,,,
http://www.wikidata.org/entity/Q39095,Westphalian Dachsbracke,Германия,30,минимум,,,,
http://www.wikidata.org/entity/Q39075,Шведский вальхунд,Швеция,31,,,,,
http://www.wikidata.org/entity/Q39075,Шведский вальхунд,Швеция,33,,,,,
http://www.wikidata.org/entity/Q39161,Итальянский спиноне,Италия,70,максимум,30,максимум,,
http://www.wikidata.org/entity/Q39161,Итальянский спиноне,Италия,70,максимум,37,максимум,,
http://www.wikidata.org/entity/Q39161,Итальянский спиноне,Италия,70,максимум,28,минимум,,
http://www.wikidata.org/entity/Q39161,Итальянский спиноне,Италия,70,максимум,32,минимум,,
http://www.wikidata.org/entity/Q39084,Tyrolean Hound,Австрия,50,максимум,,,,
http://www.wikidata.org/entity/Q39084,Tyrolean Hound,Австрия,48,максимум,,,,
http://www.wikidata.org/entity/Q39084,Tyrolean Hound,Австрия,42,минимум,,,,
http://www.wikidata.org/entity/Q39084,Tyrolean Hound,Австрия,44,минимум,,,,
http://www.wikidata.org/entity/Q39161,Итальянский спиноне,Италия,65,максимум,30,максимум,,
http://www.wikidata.org/entity/Q39161,Итальянский спиноне,Италия,65,максимум,37,максимум,,
http://www.wikidata.org/entity/Q39161,Итальянский спиноне,Италия,65,максимум,28,минимум,,
http://www.wikidata.org/entity/Q39161,Итальянский спиноне,Италия,65,максимум,32,минимум,,
http://www.wikidata.org/entity/Q39078,Posavac Hound,Хорватия,53,максимум,,,,
http://www.wikidata.org/entity/Q39078,Posavac Hound,Хорватия,56,максимум,,,,
http://www.wikidata.org/entity/Q39078,Posavac Hound,Хорватия,50,минимум,,,,
http://www.wikidata.org/entity/Q39078,Posavac Hound,Хорватия,47,минимум,,,,
http://www.wikidata.org/entity/Q39130,Шведский лаппхунд,Швеция,43,,,,,
http://www.wikidata.org/entity/Q39130,Шведский лаппхунд,Швеция,48,,,,,
http://www.wikidata.org/entity/Q39161,Итальянский спиноне,Италия,60,минимум,30,максимум,,
http://www.wikidata.org/entity/Q39161,Итальянский спиноне,Италия,60,минимум,37,максимум,,
